"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240211","7호선","면목","6688","6814","20240214",""
"20240211","7호선","상봉","7870","8323","20240214",""
"20240211","7호선","중화","4942","4782","20240214",""
"20240211","7호선","먹골","4721","4823","20240214",""
"20240211","7호선","태릉입구","3918","3791","20240214",""
"20240211","7호선","공릉(서울과학기술대)","5259","5675","20240214",""
"20240211","7호선","하계","8293","7713","20240214",""
"20240211","7호선","중계","6154","5726","20240214",""
"20240211","7호선","노원","13198","14249","20240214",""
"20240211","7호선","마들","5465","5158","20240214",""
"20240211","7호선","수락산","6952","6532","20240214",""
"20240211","7호선","도봉산","4428","6048","20240214",""
"20240211","7호선","장암","1104","671","20240214",""
"20240211","6호선","봉화산(서울의료원)","3694","3603","20240214",""
"20240211","6호선","화랑대(서울여대입구)","4459","3871","20240214",""
"20240211","6호선","태릉입구","2748","3095","20240214",""
"20240211","6호선","석계","5923","6092","20240214",""
"20240211","6호선","돌곶이","5493","5237","20240214",""
"20240211","6호선","상월곡(한국과학기술연구원)","2886","2777","20240214",""
"20240211","6호선","월곡(동덕여대)","4541","4682","20240214",""
"20240211","6호선","고려대(종암)","3193","3264","20240214",""
"20240211","6호선","안암(고대병원앞)","2955","3500","20240214",""
"20240211","6호선","보문","3261","3382","20240214",""
"20240211","6호선","창신","1516","1450","20240214",""
"20240211","6호선","동묘앞","6896","6222","20240214",""
"20240211","6호선","신당","4647","4134","20240214",""
"20240211","6호선","청구","1756","1654","20240214",""
"20240211","6호선","약수","1518","1626","20240214",""
"20240211","6호선","버티고개","938","1039","20240214",""
"20240211","6호선","한강진","5644","6781","20240214",""
"20240211","6호선","이태원","10846","12283","20240214",""
"20240211","6호선","녹사평(용산구청)","3172","3442","20240214",""
"20240211","6호선","삼각지","3856","3073","20240214",""
"20240211","6호선","효창공원앞","2890","2555","20240214",""
"20240211","6호선","공덕","6193","6160","20240214",""
"20240211","6호선","대흥(서강대앞)","2879","3143","20240214",""
"20240211","6호선","광흥창(서강)","3623","3613","20240214",""
"20240211","6호선","상수","5773","7121","20240214",""
"20240211","6호선","합정","8041","7941","20240214",""
"20240211","6호선","망원","8010","9387","20240214",""
"20240211","6호선","마포구청","5582","5667","20240214",""
"20240211","6호선","월드컵경기장(성산)","2760","2755","20240214",""
"20240211","6호선","디지털미디어시티","5311","5509","20240214",""
"20240211","6호선","증산(명지대앞)","4909","5015","20240214",""
"20240211","6호선","새절(신사)","5847","5639","20240214",""
"20240211","6호선","구산","3701","2921","20240214",""
"20240211","6호선","연신내","2","0","20240214",""
"20240211","6호선","독바위","1458","1637","20240214",""
"20240211","6호선","불광","2906","2564","20240214",""
"20240211","6호선","역촌","1930","2212","20240214",""
"20240211","6호선","응암","8688","8727","20240214",""
"20240211","5호선","하남검단산","4987","4843","20240214",""
"20240211","5호선","하남시청(덕풍·신장)","4220","4114","20240214",""
"20240211","5호선","하남풍산","2421","2268","20240214",""
"20240211","5호선","미사","8787","9451","20240214",""
"20240211","5호선","강일","2700","2395","20240214",""
"20240211","5호선","마천","3248","3334","20240214",""
"20240211","5호선","거여","4012","3915","20240214",""
"20240211","5호선","개롱","2569","2788","20240214",""
"20240211","5호선","오금","1243","1145","20240214",""
"20240211","5호선","방이","3106","3093","20240214",""
"20240211","5호선","올림픽공원(한국체대)","1919","1596","20240214",""
"20240211","5호선","둔촌동","3920","3965","20240214",""
"20240211","5호선","상일동","6077","5794","20240214",""
"20240211","5호선","고덕","3698","3515","20240214",""
"20240211","5호선","명일","4698","4676","20240214",""
"20240211","5호선","굽은다리(강동구민회관앞)","5237","4971","20240214",""
"20240211","5호선","길동","3803","4045","20240214",""
"20240211","5호선","강동","7173","7655","20240214",""
"20240211","5호선","천호(풍납토성)","10914","10944","20240214",""
"20240211","5호선","광나루(장신대)","6487","6454","20240214",""
"20240211","5호선","아차산(어린이대공원후문)","8899","8463","20240214",""
"20240211","5호선","군자(능동)","5177","6381","20240214",""
"20240211","5호선","장한평","6546","6974","20240214",""
"20240211","5호선","답십리","6585","6216","20240214",""
"20240211","5호선","마장","2566","2525","20240214",""
"20240211","5호선","왕십리(성동구청)","1998","2489","20240214",""
"20240211","5호선","행당","3684","3447","20240214",""
"20240211","5호선","신금호","2753","2979","20240214",""
"20240211","5호선","청구","1780","1690","20240214",""
"20240211","5호선","동대문역사문화공원(DDP)","949","1084","20240214",""
"20240211","5호선","을지로4가","1861","1778","20240214",""
"20240211","5호선","종로3가","11138","10527","20240214",""
"20240211","5호선","광화문(세종문화회관)","16483","15833","20240214",""
"20240211","5호선","서대문","4531","4723","20240214",""
"20240211","5호선","충정로(경기대입구)","1105","1108","20240214",""
"20240211","5호선","애오개","2167","2235","20240214",""
"20240211","5호선","공덕","4265","4247","20240214",""
"20240211","5호선","마포","4992","5009","20240214",""
"20240211","5호선","여의나루","7362","9165","20240214",""
"20240211","5호선","여의도","9136","8709","20240214",""
"20240211","5호선","신길","1575","2015","20240214",""
"20240211","5호선","영등포시장","4271","4945","20240214",""
"20240211","5호선","영등포구청","1217","1262","20240214",""
"20240211","5호선","양평","2083","2322","20240214",""
"20240211","5호선","오목교(목동운동장앞)","9528","9946","20240214",""
"20240211","5호선","목동","6680","7150","20240214",""
"20240211","5호선","신정(은행정)","5885","5369","20240214",""
"20240211","5호선","까치산","13707","14591","20240214",""
"20240211","5호선","화곡","13063","12723","20240214",""
"20240211","5호선","우장산","6038","6333","20240214",""
"20240211","5호선","발산","8402","9755","20240214",""
"20240211","5호선","마곡","3155","3378","20240214",""
"20240211","5호선","송정","3373","3377","20240214",""
"20240211","5호선","김포공항","7826","6189","20240214",""
"20240211","5호선","개화산","2760","2776","20240214",""
"20240211","5호선","방화","3249","3278","20240214",""
"20240211","4호선","남태령","655","507","20240214",""
"20240211","4호선","사당","13237","12712","20240214",""
"20240211","4호선","총신대입구(이수)","8480","9782","20240214",""
"20240211","4호선","동작(현충원)","867","1001","20240214",""
"20240211","4호선","이촌(국립중앙박물관)","6912","7162","20240214",""
"20240211","4호선","신용산","10525","9598","20240214",""
"20240211","4호선","삼각지","3139","4083","20240214",""
"20240211","4호선","숙대입구(갈월)","6731","6823","20240214",""
"20240211","4호선","서울역","4890","11464","20240214",""
"20240211","4호선","회현(남대문시장)","7132","7432","20240214",""
"20240211","4호선","명동","28508","31338","20240214",""
"20240211","4호선","충무로","10326","11991","20240214",""
"20240211","4호선","동대문역사문화공원(DDP)","12528","10377","20240214",""
"20240211","4호선","동대문","9652","9656","20240214",""
"20240211","4호선","혜화","22754","23956","20240214",""
"20240211","4호선","한성대입구(삼선교)","6384","6536","20240214",""
"20240211","4호선","성신여대입구(돈암)","10893","11263","20240214",""
"20240211","4호선","길음","9743","9663","20240214",""
"20240211","4호선","미아사거리","15092","14204","20240214",""
"20240211","4호선","미아(서울사이버대학)","7362","6999","20240214",""
"20240211","4호선","수유(강북구청)","18853","19329","20240214",""
"20240211","4호선","쌍문","15348","13862","20240214",""
"20240211","4호선","창동","13250","13654","20240214",""
"20240211","4호선","노원","16360","18770","20240214",""
"20240211","4호선","상계","9898","9078","20240214",""
"20240211","4호선","당고개","5347","4731","20240214",""
"20240211","3호선","오금","2233","2415","20240214",""
"20240211","3호선","경찰병원","2401","2641","20240214",""
"20240211","3호선","가락시장","3186","3283","20240214",""
"20240211","3호선","수서","10771","8130","20240214",""
"20240211","3호선","일원","3307","3387","20240214",""
"20240211","3호선","대청","3743","3902","20240214",""
"20240211","3호선","학여울","607","584","20240214",""
"20240211","3호선","대치","5072","4543","20240214",""
"20240211","3호선","도곡","1616","1681","20240214",""
"20240211","3호선","매봉","3522","3668","20240214",""
"20240211","3호선","양재(서초구청)","9247","11133","20240214",""
"20240211","3호선","남부터미널(예술의전당)","15740","11671","20240214",""
"20240211","3호선","교대(법원.검찰청)","3888","2119","20240214",""
"20240211","3호선","고속터미널","53558","31563","20240214",""
"20240211","3호선","잠원","2028","2022","20240214",""
"20240211","3호선","신사","9077","9854","20240214",""
"20240211","3호선","압구정","9821","10484","20240214",""
"20240211","3호선","옥수","4286","4535","20240214",""
"20240211","3호선","금호","3868","3835","20240214",""
"20240211","3호선","약수","6046","6170","20240214",""
"20240211","3호선","동대입구","5221","6364","20240214",""
"20240211","3호선","충무로","3","0","20240214",""
"20240211","3호선","을지로3가","4545","4618","20240214",""
"20240211","3호선","종로3가","4930","6609","20240214",""
"20240211","3호선","안국","16357","16824","20240214",""
"20240211","3호선","경복궁(정부서울청사)","17599","21257","20240214",""
"20240211","3호선","독립문","4134","4678","20240214",""
"20240211","3호선","무악재","2055","2065","20240214",""
"20240211","3호선","홍제","8678","8862","20240214",""
"20240211","3호선","녹번","6449","6360","20240214",""
"20240211","3호선","불광","9065","10485","20240214",""
